Start Time, Sat Nov 22 10:09:10 GMT+0100 2014
Energy calibration,  Offset: 0, Slope: 0.43199265003204346, Quadratic: 0
Live Time (s), 596.30936
Real Time (s), 600
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
116, 50.11114740371704, 239
117, 50.543140053749084, 235
118, 50.97513270378113, 250
119, 51.40712535381317, 241
120, 51.839118003845215, 210
121, 52.27111065387726, 247
122, 52.7031033039093, 187
123, 53.135095953941345, 203
124, 53.56708860397339, 215
125, 53.99908125400543, 213
126, 54.431073904037476, 193
127, 54.86306655406952, 214
128, 55.29505920410156, 224
129, 55.727051854133606, 204
130, 56.15904450416565, 223
131, 56.59103715419769, 176
132, 57.023029804229736, 214
133, 57.45502245426178, 190
134, 57.88701510429382, 205
135, 58.31900775432587, 211
136, 58.75100040435791, 211
137, 59.182993054389954, 215
138, 59.614985704422, 209
139, 60.04697835445404, 215
140, 60.478971004486084, 189
141, 60.91096365451813, 232
142, 61.34295630455017, 210
143, 61.774948954582214, 217
144, 62.20694160461426, 221
145, 62.6389342546463, 203
146, 63.070926904678345, 216
147, 63.50291955471039, 216
148, 63.93491220474243, 233
149, 64.36690485477448, 244
150, 64.79889750480652, 202
151, 65.23089015483856, 220
152, 65.6628828048706, 218
153, 66.09487545490265, 229
154, 66.52686810493469, 202
155, 66.95886075496674, 199
156, 67.39085340499878, 202
157, 67.82284605503082, 209
158, 68.25483870506287, 237
159, 68.68683135509491, 214
160, 69.11882400512695, 242
161, 69.550816655159, 232
162, 69.98280930519104, 230
163, 70.41480195522308, 213
164, 70.84679460525513, 223
165, 71.27878725528717, 252
166, 71.71077990531921, 209
167, 72.14277255535126, 255
168, 72.5747652053833, 233
169, 73.00675785541534, 259
170, 73.43875050544739, 257
171, 73.87074315547943, 258
172, 74.30273580551147, 260
173, 74.73472845554352, 282
174, 75.16672110557556, 314
175, 75.5987137556076, 299
176, 76.03070640563965, 320
177, 76.46269905567169, 318
178, 76.89469170570374, 323
179, 77.32668435573578, 336
180, 77.75867700576782, 349
181, 78.19066965579987, 384
182, 78.62266230583191, 394
183, 79.05465495586395, 397
184, 79.486647605896, 416
185, 79.91864025592804, 471
186, 80.35063290596008, 505
187, 80.78262555599213, 501
188, 81.21461820602417, 481
189, 81.64661085605621, 478
190, 82.07860350608826, 543
191, 82.5105961561203, 516
192, 82.94258880615234, 489
193, 83.37458145618439, 458
194, 83.80657410621643, 512
195, 84.23856675624847, 524
196, 84.67055940628052, 499
197, 85.10255205631256, 498
198, 85.5345447063446, 447
199, 85.96653735637665, 440
200, 86.39853000640869, 470
201, 86.83052265644073, 424
202, 87.26251530647278, 381
203, 87.69450795650482, 394
204, 88.12650060653687, 360
205, 88.55849325656891, 372
206, 88.99048590660095, 343
207, 89.422478556633, 350
208, 89.85447120666504, 373
209, 90.28646385669708, 340
210, 90.71845650672913, 355
211, 91.15044915676117, 322
212, 91.58244180679321, 309
213, 92.01443445682526, 335
214, 92.4464271068573, 334
215, 92.87841975688934, 360
216, 93.31041240692139, 333
217, 93.74240505695343, 358
218, 94.17439770698547, 327
219, 94.60639035701752, 320
220, 95.03838300704956, 328
221, 95.4703756570816, 317
222, 95.90236830711365, 329
223, 96.33436095714569, 319
224, 96.76635360717773, 340
225, 97.19834625720978, 328
226, 97.63033890724182, 302
227, 98.06233155727386, 296
228, 98.49432420730591, 280
229, 98.92631685733795, 288
230, 99.35830950737, 264
231, 99.79030215740204, 291
232, 100.22229480743408, 293
233, 100.65428745746613, 309
234, 101.08628010749817, 276
235, 101.51827275753021, 250
236, 101.95026540756226, 242
237, 102.3822580575943, 272
238, 102.81425070762634, 284
239, 103.24624335765839, 250
240, 103.67823600769043, 260
241, 104.11022865772247, 239
242, 104.54222130775452, 227
243, 104.97421395778656, 243
244, 105.4062066078186, 233
245, 105.83819925785065, 243
246, 106.27019190788269, 254
247, 106.70218455791473, 233
248, 107.13417720794678, 234
249, 107.56616985797882, 248
250, 107.99816250801086, 255
251, 108.43015515804291, 264
252, 108.86214780807495, 263
253, 109.294140458107, 256
254, 109.72613310813904, 217
255, 110.15812575817108, 241
256, 110.59011840820313, 276
257, 111.02211105823517, 256
258, 111.45410370826721, 229
259, 111.88609635829926, 258
260, 112.3180890083313, 247
261, 112.75008165836334, 249
262, 113.18207430839539, 237
263, 113.61406695842743, 253
264, 114.04605960845947, 286
265, 114.47805225849152, 271
266, 114.91004490852356, 250
267, 115.3420375585556, 264
268, 115.77403020858765, 240
269, 116.20602285861969, 272
270, 116.63801550865173, 257
271, 117.07000815868378, 238
272, 117.50200080871582, 245
273, 117.93399345874786, 247
274, 118.36598610877991, 274
275, 118.79797875881195, 235
276, 119.229971408844, 273
277, 119.66196405887604, 300
278, 120.09395670890808, 283
279, 120.52594935894012, 260
280, 120.95794200897217, 296
281, 121.38993465900421, 259
282, 121.82192730903625, 251
283, 122.2539199590683, 255
284, 122.68591260910034, 262
285, 123.11790525913239, 279
286, 123.54989790916443, 238
287, 123.98189055919647, 271
288, 124.41388320922852, 273
289, 124.84587585926056, 272
290, 125.2778685092926, 282
291, 125.70986115932465, 270
292, 126.14185380935669, 286
293, 126.57384645938873, 276
294, 127.00583910942078, 246
295, 127.43783175945282, 283
296, 127.86982440948486, 279
297, 128.3018170595169, 265
298, 128.73380970954895, 258
299, 129.165802359581, 278
300, 129.59779500961304, 265
301, 130.02978765964508, 267
302, 130.46178030967712, 255
303, 130.89377295970917, 261
304, 131.3257656097412, 247
305, 131.75775825977325, 251
306, 132.1897509098053, 269
307, 132.62174355983734, 228
308, 133.05373620986938, 269
309, 133.48572885990143, 285
310, 133.91772150993347, 267
311, 134.34971415996552, 294
312, 134.78170680999756, 230
313, 135.2136994600296, 241
314, 135.64569211006165, 247
315, 136.0776847600937, 272
316, 136.50967741012573, 288
317, 136.94167006015778, 281
318, 137.37366271018982, 235
319, 137.80565536022186, 278
320, 138.2376480102539, 256
321, 138.66964066028595, 237
322, 139.101633310318, 264
323, 139.53362596035004, 260
324, 139.96561861038208, 250
325, 140.39761126041412, 286
326, 140.82960391044617, 269
327, 141.2615965604782, 265
328, 141.69358921051025, 260
