Channel, Energy (keV), Counts
1, 0.43199265003204346, 0
2, 0.8639853000640869, 0
3, 1.2959779500961304, 0
4, 1.7279706001281738, 0
5, 2.1599632501602173, 0
6, 2.5919559001922607, 0
7, 3.023948550224304, 1
8, 3.4559412002563477, 61
9, 3.887933850288391, 120
10, 4.319926500320435, 113
11, 4.751919150352478, 105
12, 5.1839118003845215, 128
13, 5.615904450416565, 114
14, 6.047897100448608, 109
15, 6.479889750480652, 108
16, 6.911882400512695, 119
17, 7.343875050544739, 134
18, 7.775867700576782, 111
19, 8.207860350608826, 118
20, 8.63985300064087, 123
21, 9.071845650672913, 117
22, 9.503838300704956, 136
23, 9.935830950737, 120
24, 10.367823600769043, 122
25, 10.799816250801086, 126
26, 11.23180890083313, 117
27, 11.663801550865173, 115
28, 12.095794200897217, 115
29, 12.52778685092926, 126
30, 12.959779500961304, 113
31, 13.391772150993347, 118
32, 13.82376480102539, 107
33, 14.255757451057434, 131
34, 14.687750101089478, 129
35, 15.119742751121521, 121
36, 15.551735401153564, 116
37, 15.983728051185608, 147
38, 16.41572070121765, 136
39, 16.847713351249695, 95
40, 17.27970600128174, 111
41, 17.71169865131378, 137
42, 18.143691301345825, 126
43, 18.57568395137787, 134
44, 19.007676601409912, 121
45, 19.439669251441956, 147
46, 19.871661901474, 140
47, 20.303654551506042, 123
48, 20.735647201538086, 141
49, 21.16763985157013, 139
50, 21.599632501602173, 120
51, 22.031625151634216, 121
52, 22.46361780166626, 146
53, 22.895610451698303, 127
54, 23.327603101730347, 112
55, 23.75959575176239, 131
56, 24.191588401794434, 128
57, 24.623581051826477, 152
58, 25.05557370185852, 137
59, 25.487566351890564, 132
60, 25.919559001922607, 131
61, 26.35155165195465, 121
62, 26.783544301986694, 115
63, 27.215536952018738, 125
64, 27.64752960205078, 125
65, 28.079522252082825, 111
66, 28.511514902114868, 125
67, 28.94350755214691, 143
68, 29.375500202178955, 153
69, 29.807492852211, 137
70, 30.239485502243042, 125
71, 30.671478152275085, 119
72, 31.10347080230713, 128
73, 31.535463452339172, 126
74, 31.967456102371216, 126
75, 32.39944875240326, 153
76, 32.8314414024353, 138
77, 33.263434052467346, 138
78, 33.69542670249939, 151
79, 34.12741935253143, 134
80, 34.55941200256348, 154
81, 34.99140465259552, 120
82, 35.42339730262756, 160
83, 35.85538995265961, 152
84, 36.28738260269165, 158
85, 36.719375252723694, 145
86, 37.15136790275574, 148
87, 37.58336055278778, 166
88, 38.015353202819824, 153
89, 38.44734585285187, 118
90, 38.87933850288391, 130
91, 39.311331152915955, 146
92, 39.743323802948, 147
93, 40.17531645298004, 168
94, 40.607309103012085, 134
95, 41.03930175304413, 132
96, 41.47129440307617, 146
97, 41.903287053108215, 148
98, 42.33527970314026, 130
99, 42.7672723531723, 165
100, 43.199265003204346, 142
101, 43.63125765323639, 144
102, 44.06325030326843, 143
103, 44.495242953300476, 155
104, 44.92723560333252, 156
105, 45.35922825336456, 177
106, 45.791220903396606, 172
107, 46.22321355342865, 163
108, 46.65520620346069, 174
109, 47.08719885349274, 180
110, 47.51919150352478, 148
111, 47.951184153556824, 178
112, 48.38317680358887, 170
113, 48.81516945362091, 167
114, 49.247162103652954, 164
115, 49.679154753685, 178
116, 50.11114740371704, 165
117, 50.543140053749084, 180
118, 50.97513270378113, 169
119, 51.40712535381317, 145
120, 51.839118003845215, 169
121, 52.27111065387726, 193
122, 52.7031033039093, 157
123, 53.135095953941345, 176
