Channel, Energy (keV), Counts
124, 53.56708860397339, 106
125, 53.99908125400543, 83
126, 54.431073904037476, 102
127, 54.86306655406952, 84
128, 55.29505920410156, 87
129, 55.727051854133606, 98
130, 56.15904450416565, 97
131, 56.59103715419769, 90
132, 57.023029804229736, 98
133, 57.45502245426178, 87
134, 57.88701510429382, 80
135, 58.31900775432587, 86
136, 58.75100040435791, 102
137, 59.182993054389954, 86
138, 59.614985704422, 99
139, 60.04697835445404, 94
140, 60.478971004486084, 114
141, 60.91096365451813, 108
142, 61.34295630455017, 100
143, 61.774948954582214, 100
144, 62.20694160461426, 79
145, 62.6389342546463, 95
146, 63.070926904678345, 122
147, 63.50291955471039, 87
148, 63.93491220474243, 95
149, 64.36690485477448, 113
150, 64.79889750480652, 81
151, 65.23089015483856, 96
152, 65.6628828048706, 91
153, 66.09487545490265, 96
154, 66.52686810493469, 107
155, 66.95886075496674, 106
156, 67.39085340499878, 114
157, 67.82284605503082, 98
158, 68.25483870506287, 94
159, 68.68683135509491, 103
160, 69.11882400512695, 104
161, 69.550816655159, 110
162, 69.98280930519104, 96
163, 70.41480195522308, 99
164, 70.84679460525513, 130
165, 71.27878725528717, 115
166, 71.71077990531921, 104
167, 72.14277255535126, 103
168, 72.5747652053833, 120
169, 73.00675785541534, 128
170, 73.43875050544739, 123
171, 73.87074315547943, 114
172, 74.30273580551147, 155
173, 74.73472845554352, 136
174, 75.16672110557556, 133
175, 75.5987137556076, 145
176, 76.03070640563965, 164
177, 76.46269905567169, 178
178, 76.89469170570374, 167
179, 77.32668435573578, 168
180, 77.75867700576782, 195
181, 78.19066965579987, 216
182, 78.62266230583191, 221
183, 79.05465495586395, 253
184, 79.486647605896, 259
185, 79.91864025592804, 233
186, 80.35063290596008, 267
187, 80.78262555599213, 273
188, 81.21461820602417, 280
189, 81.64661085605621, 270
190, 82.07860350608826, 303
191, 82.5105961561203, 278
192, 82.94258880615234, 258
193, 83.37458145618439, 278
194, 83.80657410621643, 261
195, 84.23856675624847, 241
196, 84.67055940628052, 276
197, 85.10255205631256, 268
198, 85.5345447063446, 274
199, 85.96653735637665, 221
200, 86.39853000640869, 208
201, 86.83052265644073, 192
202, 87.26251530647278, 199
203, 87.69450795650482, 182
204, 88.12650060653687, 184
205, 88.55849325656891, 194
206, 88.99048590660095, 168
207, 89.422478556633, 169
208, 89.85447120666504, 169
209, 90.28646385669708, 175
210, 90.71845650672913, 173
211, 91.15044915676117, 197
212, 91.58244180679321, 184
213, 92.01443445682526, 202
214, 92.4464271068573, 185
215, 92.87841975688934, 190
216, 93.31041240692139, 177
217, 93.74240505695343, 187
218, 94.17439770698547, 175
219, 94.60639035701752, 182
220, 95.03838300704956, 183
221, 95.4703756570816, 197
222, 95.90236830711365, 172
223, 96.33436095714569, 178
224, 96.76635360717773, 135
225, 97.19834625720978, 188
226, 97.63033890724182, 171
227, 98.06233155727386, 173
228, 98.49432420730591, 161
229, 98.92631685733795, 143
230, 99.35830950737, 134
231, 99.79030215740204, 156
232, 100.22229480743408, 144
233, 100.65428745746613, 128
234, 101.08628010749817, 115
235, 101.51827275753021, 140
236, 101.95026540756226, 131
237, 102.3822580575943, 119
238, 102.81425070762634, 118
239, 103.24624335765839, 146
240, 103.67823600769043, 129
241, 104.11022865772247, 121
242, 104.54222130775452, 140
243, 104.97421395778656, 133
244, 105.4062066078186, 124
245, 105.83819925785065, 126
246, 106.27019190788269, 122
247, 106.70218455791473, 102
248, 107.13417720794678, 143
249, 107.56616985797882, 134
250, 107.99816250801086, 151
251, 108.43015515804291, 139
252, 108.86214780807495, 115
253, 109.294140458107, 142
254, 109.72613310813904, 102
255, 110.15812575817108, 137
256, 110.59011840820313, 119
257, 111.02211105823517, 103
258, 111.45410370826721, 117
259, 111.88609635829926, 146
260, 112.3180890083313, 110
261, 112.75008165836334, 147
262, 113.18207430839539, 110
263, 113.61406695842743, 122
264, 114.04605960845947, 114
265, 114.47805225849152, 118
266, 114.91004490852356, 123
267, 115.3420375585556, 139
268, 115.77403020858765, 126
269, 116.20602285861969, 144
270, 116.63801550865173, 130
271, 117.07000815868378, 139
272, 117.50200080871582, 114
273, 117.93399345874786, 135
274, 118.36598610877991, 134
275, 118.79797875881195, 129
276, 119.229971408844, 129
277, 119.66196405887604, 121
278, 120.09395670890808, 146
279, 120.52594935894012, 154
280, 120.95794200897217, 125
281, 121.38993465900421, 124
282, 121.82192730903625, 126
283, 122.2539199590683, 122
284, 122.68591260910034, 148
285, 123.11790525913239, 151
286, 123.54989790916443, 140
287, 123.98189055919647, 147
288, 124.41388320922852, 119
289, 124.84587585926056, 141
290, 125.2778685092926, 137
291, 125.70986115932465, 139
292, 126.14185380935669, 148
293, 126.57384645938873, 150
294, 127.00583910942078, 110
295, 127.43783175945282, 152
296, 127.86982440948486, 143
297, 128.3018170595169, 152
298, 128.73380970954895, 139
299, 129.165802359581, 144
300, 129.59779500961304, 150
301, 130.02978765964508, 151
302, 130.46178030967712, 133
303, 130.89377295970917, 157
304, 131.3257656097412, 130
305, 131.75775825977325, 141
306, 132.1897509098053, 131
307, 132.62174355983734, 152
308, 133.05373620986938, 133
309, 133.48572885990143, 160
310, 133.91772150993347, 140
311, 134.34971415996552, 133
312, 134.78170680999756, 126
