261936.000,11576.000,7126.000,30.000,17.000,0.000,0.000
263937.000,11618.000,6937.000,18.000,10.000,0.000,0.000
263267.000,11610.000,7079.000,27.000,15.000,0.000,0.000
262822.000,11723.000,6746.000,29.000,13.000,0.000,0.000
264317.000,11808.000,6741.000,29.000,11.000,0.000,0.000
264493.000,11701.000,6896.000,23.000,19.000,0.000,0.000
264079.000,11564.000,6799.000,31.000,15.000,0.000,0.000
263303.000,11781.000,6794.000,19.000,17.000,0.000,0.000
261977.000,11759.000,6736.000,29.000,19.000,0.000,0.000
263521.000,11596.000,6722.000,33.000,8.000,0.000,0.000
263938.000,11809.000,6821.000,21.000,18.000,0.000,0.000
263890.000,11778.000,6709.000,25.000,16.000,0.000,0.000
263787.000,11775.000,6633.000,22.000,17.000,0.000,0.000
262517.000,11881.000,6703.000,23.000,15.000,0.000,0.000
261554.000,11613.000,6686.000,23.000,11.000,0.000,0.000
263099.000,11721.000,6800.000,34.000,13.000,0.000,0.000
264121.000,11752.000,6604.000,29.000,20.000,0.000,0.000
262301.000,11794.000,6652.000,31.000,12.000,0.000,0.000
261990.000,11754.000,6670.000,28.000,19.000,0.000,0.000
262117.000,11833.000,6466.000,20.000,20.000,0.000,0.000
264120.000,11641.000,6598.000,22.000,16.000,0.000,0.000
264851.000,11847.000,6514.000,26.000,15.000,0.000,0.000
263200.000,11682.000,6588.000,18.000,10.000,0.000,0.000
262182.000,11682.000,6557.000,22.000,15.000,0.000,0.000
264640.000,11815.000,6540.000,32.000,13.000,0.000,0.000
263017.000,11954.000,6645.000,31.000,14.000,0.000,0.000
263959.000,11894.000,6591.000,34.000,16.000,0.000,0.000
263396.000,11769.000,6635.000,26.000,11.000,0.000,0.000
262903.000,11677.000,6496.000,22.000,16.000,0.000,0.000
262184.000,11792.000,6589.000,28.000,17.000,0.000,0.000
262274.000,11439.000,6457.000,21.000,8.000,0.000,0.000
261529.000,11358.000,6554.000,34.000,12.000,0.000,0.000
263603.000,11434.000,6655.000,22.000,10.000,0.000,0.000
263208.000,11403.000,6436.000,26.000,17.000,0.000,0.000
262890.000,11468.000,6519.000,23.000,8.000,0.000,0.000
265405.000,11478.000,6680.000,26.000,15.000,0.000,0.000
264638.000,11615.000,6885.000,31.000,11.000,0.000,0.000
265108.000,11849.000,6800.000,24.000,8.000,0.000,0.000
264339.000,11662.000,6779.000,28.000,14.000,0.000,0.000
265251.000,11514.000,6827.000,24.000,12.000,0.000,0.000
264686.000,11643.000,6861.000,24.000,6.000,0.000,0.000
265177.000,11633.000,6981.000,26.000,12.000,0.000,0.000
265175.000,11646.000,6943.000,26.000,17.000,0.000,0.000
264757.000,11556.000,7063.000,32.000,13.000,0.000,0.000
263797.000,11418.000,6958.000,28.000,7.000,0.000,0.000
264127.000,11471.000,7023.000,25.000,14.000,0.000,0.000
264613.000,11598.000,6974.000,24.000,11.000,0.000,0.000
263949.000,11253.000,7031.000,26.000,14.000,0.000,0.000
264683.000,11374.000,7018.000,17.000,14.000,0.000,0.000
264812.000,11192.000,7055.000,16.000,10.000,0.000,0.000
264279.000,11201.000,7223.000,18.000,20.000,0.000,0.000
265223.000,11279.000,7217.000,20.000,10.000,0.000,0.000
264725.000,11111.000,7138.000,28.000,7.000,0.000,0.000
265265.000,11177.000,7213.000,23.000,14.000,0.000,0.000
264141.000,10978.000,7402.000,21.000,11.000,0.000,0.000
265503.000,11000.000,7245.000,26.000,12.000,0.000,0.000
263443.000,10947.000,7512.000,27.000,13.000,0.000,0.000
263941.000,10998.000,7303.000,24.000,14.000,0.000,0.000
264220.000,10932.000,7520.000,35.000,18.000,0.000,0.000
264568.000,10863.000,7482.000,28.000,18.000,0.000,0.000
265108.000,10779.000,7621.000,24.000,15.000,0.000,0.000
264758.000,10796.000,7441.000,23.000,15.000,0.000,0.000
263865.000,10853.000,7547.000,23.000,19.000,0.000,0.000
264220.000,10807.000,7672.000,28.000,10.000,0.000,0.000
263736.000,10651.000,7611.000,22.000,15.000,0.000,0.000
263076.000,10494.000,7922.000,24.000,14.000,0.000,0.000
262721.000,10261.000,7871.000,23.000,19.000,0.000,0.000
262096.000,10498.000,7685.000,19.000,22.000,0.000,0.000
260602.000,10357.000,7873.000,19.000,17.000,0.000,0.000
265320.000,10448.000,7794.000,14.000,19.000,0.000,0.000
264233.000,10609.000,8100.000,16.000,18.000,0.000,0.000
263274.000,10377.000,8015.000,28.000,16.000,0.000,0.000
263856.000,10221.000,8097.000,19.000,12.000,0.000,0.000
262324.000,10214.000,8285.000,22.000,12.000,0.000,0.000
263436.000,10081.000,8089.000,20.000,20.000,0.000,0.000
262310.000,10016.000,8096.000,17.000,15.000,0.000,0.000
260759.000,10115.000,8266.000,24.000,23.000,0.000,0.000
260175.000,9957.000,8512.000,25.000,29.000,0.000,0.000
259373.000,9951.000,8483.000,28.000,21.000,0.000,0.000
262129.000,9870.000,8604.000,22.000,13.000,0.000,0.000
261686.000,9723.000,8513.000,16.000,16.000,0.000,0.000
260468.000,9589.000,8622.000,19.000,13.000,0.000,0.000
259510.000,9693.000,8663.000,17.000,16.000,0.000,0.000
258615.000,9484.000,8430.000,25.000,16.000,0.000,0.000
260818.000,9588.000,8625.000,23.000,27.000,0.000,0.000
259774.000,9471.000,8846.000,18.000,12.000,0.000,0.000
260017.000,9464.000,8935.000,18.000,10.000,0.000,0.000
259892.000,9298.000,8883.000,17.000,18.000,0.000,0.000
258801.000,9231.000,8846.000,21.000,20.000,0.000,0.000
259131.000,9255.000,9072.000,17.000,21.000,0.000,0.000
258729.000,9202.000,9135.000,18.000,17.000,0.000,0.000
259554.000,9105.000,8983.000,19.000,16.000,0.000,0.000
260320.000,9314.000,9138.000,26.000,31.000,0.000,0.000
260340.000,8961.000,9274.000,20.000,17.000,0.000,0.000
259903.000,9029.000,9284.000,21.000,22.000,0.000,0.000
258833.000,9031.000,9328.000,15.000,20.000,0.000,0.000
261062.000,9023.000,9461.000,22.000,23.000,0.000,0.000
259731.000,8944.000,9522.000,17.000,21.000,0.000,0.000
260468.000,8915.000,9450.000,18.000,25.000,0.000,0.000
260020.000,8759.000,9670.000,15.000,23.000,0.000,0.000
262512.000,8921.000,9572.000,15.000,19.000,0.000,0.000
263083.000,8767.000,9653.000,13.000,14.000,0.000,0.000
264132.000,8915.000,9675.000,21.000,23.000,0.000,0.000
263835.000,8749.000,9892.000,22.000,29.000,0.000,0.000
263363.000,8787.000,9859.000,14.000,19.000,0.000,0.000
264149.000,8667.000,9874.000,21.000,23.000,0.000,0.000
265817.000,8798.000,10053.000,19.000,18.000,0.000,0.000
264879.000,8725.000,10186.000,19.000,16.000,0.000,0.000
264599.000,8497.000,10028.000,17.000,20.000,0.000,0.000
265299.000,8495.000,10228.000,32.000,27.000,0.000,0.000
264903.000,8475.000,10131.000,22.000,23.000,0.000,0.000
264969.000,8446.000,10521.000,17.000,33.000,0.000,0.000
265055.000,8172.000,10220.000,20.000,23.000,0.000,0.000
264645.000,8243.000,10456.000,15.000,16.000,0.000,0.000
264996.000,8026.000,10346.000,17.000,22.000,0.000,0.000
263737.000,8094.000,10551.000,14.000,16.000,0.000,0.000
264471.000,8050.000,10652.000,21.000,21.000,0.000,0.000
264955.000,8062.000,10557.000,25.000,14.000,0.000,0.000
265415.000,7819.000,10752.000,17.000,20.000,0.000,0.000
264777.000,7866.000,10697.000,19.000,23.000,0.000,0.000
264709.000,7761.000,10824.000,17.000,21.000,0.000,0.000
265292.000,7758.000,10748.000,19.000,17.000,0.000,0.000
264016.000,7681.000,10846.000,21.000,30.000,0.000,0.000
265275.000,7814.000,10818.000,16.000,17.000,0.000,0.000
264776.000,7550.000,10932.000,17.000,19.000,0.000,0.000
265640.000,7553.000,11278.000,12.000,21.000,0.000,0.000
264840.000,7549.000,11051.000,10.000,25.000,0.000,0.000
265047.000,7430.000,11030.000,17.000,17.000,0.000,0.000
265738.000,7534.000,11293.000,20.000,21.000,0.000,0.000
264711.000,7419.000,11106.000,20.000,20.000,0.000,0.000
264021.000,7403.000,11350.000,17.000,17.000,0.000,0.000
265167.000,7462.000,11451.000,21.000,25.000,0.000,0.000
264191.000,7375.000,11412.000,17.000,33.000,0.000,0.000
264614.000,7251.000,11420.000,10.000,26.000,0.000,0.000
264271.000,7221.000,11308.000,19.000,30.000,0.000,0.000
265302.000,7303.000,11419.000,10.000,29.000,0.000,0.000
263739.000,7344.000,11702.000,22.000,21.000,0.000,0.000
264422.000,7217.000,11369.000,16.000,22.000,0.000,0.000
264845.000,7086.000,11655.000,10.000,36.000,0.000,0.000
264578.000,7226.000,11723.000,18.000,22.000,0.000,0.000
264539.000,7160.000,11608.000,18.000,23.000,0.000,0.000
264669.000,7214.000,11667.000,13.000,21.000,0.000,0.000
264115.000,7087.000,11756.000,12.000,25.000,0.000,0.000
265189.000,6902.000,11936.000,15.000,28.000,0.000,0.000
264683.000,6976.000,11972.000,16.000,26.000,0.000,0.000
264612.000,7064.000,11904.000,7.000,26.000,0.000,0.000
264961.000,6938.000,11889.000,18.000,28.000,0.000,0.000
264044.000,6999.000,11995.000,13.000,24.000,0.000,0.000
264173.000,6998.000,11820.000,18.000,24.000,0.000,0.000
264388.000,7063.000,11850.000,22.000,25.000,0.000,0.000
265393.000,7074.000,11922.000,11.000,24.000,0.000,0.000
264045.000,7006.000,12019.000,13.000,18.000,0.000,0.000
264230.000,7064.000,12019.000,12.000,23.000,0.000,0.000
264890.000,6943.000,12014.000,11.000,26.000,0.000,0.000
264045.000,6900.000,12026.000,16.000,32.000,0.000,0.000
264210.000,6984.000,12067.000,16.000,29.000,0.000,0.000
263747.000,6982.000,11998.000,18.000,20.000,0.000,0.000
264352.000,7075.000,12059.000,15.000,23.000,0.000,0.000
263794.000,6907.000,12027.000,18.000,28.000,0.000,0.000
263402.000,6899.000,12142.000,10.000,28.000,0.000,0.000
263633.000,6897.000,12137.000,11.000,22.000,0.000,0.000
263406.000,7000.000,12022.000,12.000,25.000,0.000,0.000
262649.000,7014.000,12174.000,15.000,26.000,0.000,0.000
262373.000,6960.000,12110.000,21.000,28.000,0.000,0.000
263858.000,6946.000,12275.000,14.000,30.000,0.000,0.000
263586.000,6953.000,12155.000,8.000,24.000,0.000,0.000
263386.000,7049.000,12152.000,10.000,22.000,0.000,0.000
263640.000,7113.000,12276.000,21.000,21.000,0.000,0.000
262620.000,7069.000,12093.000,22.000,23.000,0.000,0.000
262386.000,7042.000,12344.000,15.000,24.000,0.000,0.000
261612.000,7029.000,12018.000,20.000,31.000,1.000,421.955
261288.000,7022.000,12218.000,16.000,20.000,0.000,0.000
261660.000,7044.000,12195.000,16.000,22.000,0.000,0.000
262447.000,7017.000,12395.000,8.000,24.000,0.000,0.000
262867.000,7129.000,12079.000,14.000,26.000,0.000,0.000
263875.000,7189.000,12134.000,18.000,22.000,0.000,0.000
263220.000,7198.000,12219.000,13.000,31.000,0.000,0.000
263341.000,7076.000,12271.000,17.000,26.000,0.000,0.000
262790.000,7059.000,12364.000,10.000,28.000,0.000,0.000
264405.000,7348.000,12260.000,17.000,28.000,0.000,0.000
264602.000,7135.000,12125.000,16.000,26.000,0.000,0.000
264222.000,7083.000,12173.000,19.000,27.000,0.000,0.000
264078.000,7399.000,12255.000,22.000,25.000,0.000,0.000
264188.000,7285.000,12239.000,18.000,21.000,0.000,0.000
262979.000,7246.000,11877.000,16.000,29.000,0.000,0.000
262753.000,7275.000,12004.000,11.000,20.000,0.000,0.000
263486.000,7335.000,12051.000,14.000,19.000,0.000,0.000
262639.000,7389.000,11914.000,17.000,16.000,0.000,0.000
263119.000,7413.000,11812.000,22.000,25.000,0.000,0.000
260705.000,7279.000,11981.000,16.000,26.000,0.000,0.000
261779.000,7243.000,11745.000,17.000,27.000,0.000,0.000
263469.000,7470.000,11505.000,16.000,20.000,0.000,0.000
262508.000,7476.000,11733.000,21.000,26.000,0.000,0.000
262504.000,7645.000,11664.000,10.000,25.000,0.000,0.000
262349.000,7721.000,11752.000,11.000,28.000,0.000,0.000
262059.000,7583.000,11842.000,14.000,23.000,0.000,0.000
261504.000,7486.000,11608.000,16.000,25.000,0.000,0.000
260969.000,7701.000,11699.000,12.000,35.000,0.000,0.000
261245.000,7621.000,11606.000,15.000,30.000,0.000,0.000
260889.000,8045.000,11441.000,12.000,21.000,0.000,0.000
260532.000,7637.000,11359.000,18.000,21.000,0.000,0.000
260918.000,7836.000,11426.000,9.000,29.000,0.000,0.000
262774.000,8042.000,11589.000,14.000,25.000,0.000,0.000
262273.000,7987.000,11476.000,15.000,25.000,0.000,0.000
263628.000,7964.000,11473.000,20.000,21.000,0.000,0.000
261606.000,7924.000,11358.000,17.000,25.000,0.000,0.000
260959.000,8107.000,11389.000,11.000,27.000,0.000,0.000
260857.000,8230.000,11407.000,28.000,20.000,0.000,0.000
260756.000,8213.000,11228.000,12.000,20.000,0.000,0.000
261875.000,8304.000,11126.000,19.000,31.000,0.000,0.000
260739.000,8255.000,11086.000,13.000,25.000,0.000,0.000
260119.000,8147.000,11138.000,23.000,22.000,0.000,0.000
260564.000,8274.000,10854.000,22.000,32.000,0.000,0.000
260598.000,8404.000,10835.000,23.000,28.000,0.000,0.000
259959.000,8562.000,10970.000,18.000,25.000,0.000,0.000
259431.000,8650.000,10795.000,31.000,31.000,0.000,0.000
259743.000,8727.000,10714.000,30.000,21.000,0.000,0.000
260536.000,8669.000,10675.000,18.000,28.000,0.000,0.000
260513.000,8648.000,10577.000,14.000,21.000,0.000,0.000
260224.000,8800.000,10649.000,28.000,21.000,0.000,0.000
260110.000,8814.000,10684.000,13.000,23.000,0.000,0.000
260116.000,8950.000,10517.000,18.000,24.000,0.000,0.000
261043.000,9048.000,10425.000,11.000,24.000,0.000,0.000
260982.000,8950.000,10482.000,15.000,16.000,0.000,0.000
260421.000,8923.000,10437.000,23.000,23.000,0.000,0.000
259849.000,9052.000,10233.000,28.000,25.000,0.000,0.000
260748.000,9353.000,10344.000,14.000,23.000,0.000,0.000
261089.000,9198.000,10185.000,24.000,20.000,0.000,0.000
261089.000,9316.000,9996.000,24.000,22.000,0.000,0.000
261219.000,9343.000,10037.000,17.000,20.000,0.000,0.000
261500.000,9359.000,9986.000,16.000,19.000,0.000,0.000
263054.000,9374.000,10201.000,27.000,17.000,0.000,0.000
262689.000,9339.000,9882.000,23.000,12.000,0.000,0.000
261509.000,9692.000,9883.000,20.000,18.000,0.000,0.000
262381.000,9727.000,9724.000,21.000,25.000,0.000,0.000
261771.000,9528.000,9676.000,17.000,24.000,0.000,0.000
264407.000,9768.000,9664.000,19.000,15.000,0.000,0.000
264666.000,9898.000,9709.000,23.000,17.000,0.000,0.000
263970.000,9836.000,9396.000,13.000,16.000,0.000,0.000
265455.000,9912.000,9674.000,20.000,11.000,0.000,0.000
264393.000,10024.000,9616.000,22.000,23.000,0.000,0.000
264756.000,10051.000,9516.000,28.000,22.000,0.000,0.000
264127.000,10120.000,9499.000,25.000,18.000,0.000,0.000
264505.000,10141.000,9512.000,23.000,17.000,0.000,0.000
263958.000,10265.000,9446.000,13.000,20.000,0.000,0.000
264387.000,10253.000,9330.000,26.000,17.000,0.000,0.000
264472.000,10265.000,9403.000,21.000,19.000,0.000,0.000
264313.000,10334.000,8972.000,26.000,15.000,0.000,0.000
264178.000,10418.000,8945.000,21.000,23.000,0.000,0.000
264269.000,10316.000,9094.000,13.000,22.000,0.000,0.000
265097.000,10656.000,8967.000,23.000,20.000,0.000,0.000
264952.000,10607.000,8909.000,30.000,23.000,0.000,0.000
264845.000,10438.000,8750.000,22.000,24.000,0.000,0.000
264935.000,10474.000,8774.000,28.000,17.000,0.000,0.000
264813.000,10655.000,8862.000,18.000,19.000,0.000,0.000
263895.000,10891.000,8780.000,20.000,11.000,0.000,0.000
264576.000,10583.000,8554.000,19.000,16.000,0.000,0.000
264205.000,10868.000,8562.000,13.000,19.000,0.000,0.000
264196.000,10784.000,8375.000,23.000,19.000,0.000,0.000
264186.000,10882.000,8372.000,13.000,12.000,0.000,0.000
265308.000,10870.000,8282.000,31.000,19.000,0.000,0.000
264164.000,10997.000,8386.000,29.000,19.000,0.000,0.000
263380.000,10762.000,8234.000,19.000,21.000,0.000,0.000
264052.000,11010.000,8149.000,29.000,21.000,0.000,0.000
264615.000,11207.000,8128.000,17.000,15.000,0.000,0.000
263606.000,11347.000,8205.000,26.000,8.000,0.000,0.000
264694.000,11405.000,8108.000,25.000,16.000,0.000,0.000
264273.000,11526.000,7895.000,27.000,10.000,0.000,0.000
264140.000,11404.000,7998.000,30.000,20.000,0.000,0.000
264173.000,11322.000,8038.000,17.000,11.000,0.000,0.000
263971.000,11388.000,8024.000,27.000,18.000,0.000,0.000
263743.000,11445.000,7753.000,24.000,22.000,0.000,0.000
264104.000,11613.000,7889.000,27.000,15.000,0.000,0.000
263205.000,11359.000,7666.000,17.000,18.000,0.000,0.000
262732.000,11620.000,7473.000,20.000,17.000,0.000,0.000
263006.000,11662.000,7639.000,34.000,9.000,0.000,0.000
263215.000,11572.000,7512.000,28.000,10.000,0.000,0.000
263596.000,11708.000,7522.000,22.000,13.000,0.000,0.000
263377.000,11592.000,7337.000,25.000,15.000,0.000,0.000
262466.000,11723.000,7474.000,28.000,10.000,0.000,0.000
262335.000,11832.000,7329.000,20.000,16.000,0.000,0.000
260113.000,11949.000,7407.000,28.000,14.000,0.000,0.000
261894.000,11925.000,7059.000,23.000,18.000,0.000,0.000
262691.000,11765.000,7254.000,29.000,16.000,0.000,0.000
262852.000,11733.000,7218.000,21.000,16.000,0.000,0.000
261768.000,11858.000,7161.000,32.000,13.000,0.000,0.000
261553.000,12027.000,7041.000,24.000,12.000,0.000,0.000
262887.000,11899.000,7158.000,19.000,21.000,0.000,0.000
263161.000,12173.000,7024.000,31.000,21.000,0.000,0.000
262392.000,12037.000,7142.000,22.000,12.000,0.000,0.000
262450.000,12072.000,7011.000,31.000,16.000,0.000,0.000
262375.000,12137.000,7023.000,36.000,15.000,0.000,0.000
261056.000,12037.000,6873.000,26.000,17.000,0.000,0.000
260926.000,12118.000,6754.000,27.000,20.000,0.000,0.000
260214.000,12412.000,6831.000,40.000,9.000,0.000,0.000
259481.000,12030.000,6848.000,34.000,16.000,0.000,0.000
261046.000,12253.000,6826.000,22.000,8.000,0.000,0.000
260057.000,12301.000,6833.000,20.000,11.000,0.000,0.000
259380.000,12011.000,6814.000,30.000,11.000,0.000,0.000
261055.000,12217.000,6716.000,20.000,11.000,0.000,0.000
260315.000,12109.000,6798.000,19.000,10.000,0.000,0.000
260600.000,12338.000,6774.000,31.000,12.000,0.000,0.000
262009.000,12312.000,6850.000,23.000,11.000,0.000,0.000
261876.000,12385.000,6710.000,23.000,10.000,0.000,0.000
261069.000,12374.000,6717.000,27.000,8.000,0.000,0.000
261183.000,12242.000,6602.000,31.000,8.000,0.000,0.000
261945.000,12382.000,6715.000,31.000,10.000,0.000,0.000
261792.000,12219.000,6749.000,28.000,14.000,0.000,0.000
261967.000,12341.000,6633.000,30.000,14.000,0.000,0.000
261370.000,12426.000,6653.000,28.000,18.000,0.000,0.000
262656.000,12303.000,6671.000,21.000,15.000,0.000,0.000
261222.000,12352.000,6852.000,25.000,19.000,0.000,0.000
262857.000,12414.000,6705.000,19.000,9.000,0.000,0.000
262759.000,12265.000,6617.000,26.000,12.000,0.000,0.000
263167.000,12213.000,6662.000,24.000,13.000,0.000,0.000
260667.000,12251.000,6690.000,15.000,16.000,0.000,0.000
260084.000,12288.000,6619.000,32.000,17.000,0.000,0.000
259966.000,12335.000,6645.000,21.000,19.000,0.000,0.000
260966.000,12281.000,6678.000,17.000,9.000,0.000,0.000
261903.000,12293.000,6537.000,24.000,13.000,0.000,0.000
260995.000,12208.000,6663.000,30.000,12.000,0.000,0.000
259123.000,12299.000,6692.000,22.000,16.000,0.000,0.000
260691.000,12349.000,6921.000,29.000,16.000,0.000,0.000
261490.000,12129.000,6730.000,31.000,11.000,0.000,0.000
260321.000,12232.000,6722.000,31.000,15.000,0.000,0.000
260295.000,12214.000,6878.000,20.000,14.000,0.000,0.000
259407.000,12135.000,6704.000,32.000,10.000,0.000,0.000
260562.000,12082.000,6740.000,26.000,9.000,0.000,0.000
261338.000,12207.000,6724.000,18.000,9.000,0.000,0.000
263276.000,12127.000,6791.000,26.000,16.000,0.000,0.000
262959.000,12273.000,6938.000,28.000,12.000,0.000,0.000
262718.000,12043.000,6831.000,26.000,14.000,0.000,0.000
262643.000,11874.000,6887.000,26.000,16.000,0.000,0.000
261970.000,12078.000,7001.000,17.000,16.000,0.000,0.000
260873.000,11834.000,6757.000,38.000,13.000,0.000,0.000
260063.000,11844.000,6861.000,21.000,18.000,0.000,0.000
260066.000,11766.000,7116.000,20.000,17.000,0.000,0.000
261333.000,11690.000,7079.000,25.000,8.000,0.000,0.000
261560.000,11919.000,7054.000,31.000,10.000,0.000,0.000
261366.000,11674.000,7016.000,26.000,18.000,0.000,0.000
260344.000,11801.000,7164.000,31.000,15.000,0.000,0.000
261484.000,11908.000,7237.000,14.000,17.000,0.000,0.000
261120.000,11670.000,7109.000,31.000,10.000,0.000,0.000
261112.000,11569.000,7130.000,23.000,15.000,0.000,0.000
261846.000,11757.000,7293.000,31.000,11.000,0.000,0.000
261963.000,11569.000,7267.000,16.000,17.000,0.000,0.000
260823.000,11455.000,7227.000,25.000,15.000,0.000,0.000
260716.000,11468.000,7310.000,24.000,8.000,0.000,0.000
260761.000,11613.000,7349.000,31.000,13.000,0.000,0.000
261214.000,11715.000,7374.000,24.000,13.000,0.000,0.000
260367.000,11320.000,7503.000,26.000,15.000,0.000,0.000
260961.000,11507.000,7557.000,25.000,11.000,0.000,0.000
260340.000,11201.000,7557.000,21.000,12.000,0.000,0.000
260448.000,11110.000,7662.000,39.000,16.000,0.000,0.000
260401.000,11309.000,7745.000,20.000,23.000,0.000,0.000
259678.000,11081.000,7877.000,25.000,22.000,0.000,0.000
259234.000,11165.000,7940.000,34.000,19.000,0.000,0.000
259235.000,11310.000,7711.000,27.000,17.000,0.000,0.000
260080.000,11274.000,7796.000,23.000,13.000,0.000,0.000
262273.000,11026.000,7895.000,17.000,21.000,0.000,0.000
260897.000,11060.000,7877.000,24.000,20.000,0.000,0.000
261015.000,10910.000,7960.000,22.000,18.000,0.000,0.000
261331.000,11030.000,7996.000,29.000,14.000,0.000,0.000
260675.000,10880.000,8049.000,26.000,24.000,0.000,0.000
260208.000,10946.000,8125.000,25.000,28.000,0.000,0.000
260250.000,10815.000,8262.000,23.000,13.000,0.000,0.000
260319.000,10691.000,8220.000,29.000,15.000,0.000,0.000
260666.000,10679.000,8487.000,25.000,12.000,0.000,0.000
261279.000,10745.000,8257.000,24.000,20.000,0.000,0.000
260449.000,10781.000,8390.000,29.000,17.000,0.000,0.000
259849.000,10329.000,8435.000,18.000,17.000,0.000,0.000
259690.000,10663.000,8626.000,22.000,10.000,0.000,0.000
261398.000,10374.000,8558.000,17.000,20.000,0.000,0.000
260915.000,10627.000,8621.000,16.000,14.000,0.000,0.000
260568.000,10481.000,8706.000,22.000,11.000,0.000,0.000
259472.000,10451.000,8599.000,22.000,20.000,0.000,0.000
260981.000,10285.000,8688.000,25.000,20.000,0.000,0.000
260247.000,10278.000,8863.000,24.000,24.000,0.000,0.000
261087.000,10514.000,8962.000,23.000,18.000,0.000,0.000
261345.000,10187.000,8992.000,20.000,31.000,0.000,0.000
260226.000,10049.000,9163.000,21.000,17.000,0.000,0.000
261498.000,10131.000,8980.000,25.000,16.000,0.000,0.000
260864.000,10057.000,9023.000,35.000,15.000,0.000,0.000
262216.000,10011.000,9232.000,22.000,25.000,0.000,0.000
260506.000,9975.000,9360.000,13.000,21.000,0.000,0.000
259225.000,9957.000,9373.000,27.000,25.000,0.000,0.000
259046.000,9985.000,9373.000,25.000,22.000,0.000,0.000
260189.000,9952.000,9473.000,18.000,24.000,0.000,0.000
262279.000,9740.000,9374.000,30.000,23.000,0.000,0.000
260604.000,9721.000,9631.000,27.000,16.000,0.000,0.000
259966.000,9757.000,9557.000,25.000,23.000,0.000,0.000
260813.000,9690.000,9812.000,16.000,21.000,0.000,0.000
259850.000,9575.000,9872.000,17.000,20.000,0.000,0.000
259469.000,9460.000,9915.000,27.000,19.000,0.000,0.000
260243.000,9464.000,10001.000,23.000,15.000,0.000,0.000
259639.000,9648.000,10010.000,20.000,21.000,0.000,0.000
260277.000,9442.000,10101.000,16.000,23.000,0.000,0.000
260386.000,9428.000,9959.000,23.000,19.000,0.000,0.000
260858.000,9277.000,10221.000,23.000,29.000,0.000,0.000
260705.000,9136.000,10338.000,18.000,20.000,0.000,0.000
259721.000,9424.000,10339.000,19.000,19.000,0.000,0.000
260474.000,9215.000,10404.000,21.000,23.000,0.000,0.000
259114.000,8937.000,10486.000,16.000,28.000,0.000,0.000
260076.000,8922.000,10702.000,21.000,17.000,0.000,0.000
260897.000,8803.000,10672.000,23.000,22.000,0.000,0.000
258872.000,8689.000,10719.000,18.000,16.000,0.000,0.000
260785.000,8679.000,10999.000,14.000,24.000,0.000,0.000
261478.000,8592.000,10926.000,18.000,20.000,0.000,0.000
260585.000,8773.000,11075.000,15.000,19.000,0.000,0.000
260339.000,8667.000,11044.000,18.000,26.000,0.000,0.000
