Channel, Energy (keV), Counts
526, 24.905571434646845, 35
527, 24.953030686825514, 28
528, 25.000489939004183, 31
529, 25.047949191182852, 28
530, 25.09540844336152, 28
531, 25.14286769554019, 33
532, 25.19032694771886, 24
533, 25.237786199897528, 28
534, 25.285245452076197, 42
535, 25.332704704254866, 24
536, 25.380163956433535, 27
537, 25.427623208612204, 35
538, 25.475082460790873, 19
539, 25.52254171296954, 36
540, 25.57000096514821, 29
541, 25.61746021732688, 24
542, 25.66491946950555, 24
543, 25.712378721684217, 31
544, 25.759837973862886, 18
545, 25.807297226041555, 27
546, 25.854756478220224, 24
547, 25.902215730398893, 28
548, 25.949674982577562, 34
549, 25.99713423475623, 25
550, 26.0445934869349, 29
551, 26.09205273911357, 28
552, 26.13951199129224, 27
553, 26.186971243470907, 33
554, 26.234430495649576, 33
555, 26.281889747828245, 33
556, 26.329349000006914, 30
557, 26.376808252185583, 31
558, 26.424267504364252, 35
559, 26.47172675654292, 37
560, 26.51918600872159, 32
561, 26.56664526090026, 44
562, 26.614104513078928, 42
563, 26.661563765257597, 36
564, 26.709023017436266, 35
565, 26.756482269614935, 28
566, 26.803941521793604, 37
567, 26.851400773972273, 25
568, 26.898860026150942, 35
569, 26.94631927832961, 28
570, 26.99377853050828, 29
571, 27.04123778268695, 24
572, 27.088697034865618, 36
573, 27.136156287044287, 37
574, 27.183615539222956, 30
575, 27.231074791401625, 23
576, 27.278534043580294, 24
577, 27.325993295758963, 40
578, 27.37345254793763, 32
579, 27.4209118001163, 45
580, 27.46837105229497, 32
581, 27.51583030447364, 36
582, 27.563289556652308, 35
583, 27.610748808830976, 32
584, 27.658208061009645, 30
585, 27.705667313188314, 38
586, 27.753126565366983, 39
587, 27.800585817545652, 33
588, 27.84804506972432, 36
589, 27.89550432190299, 37
590, 27.94296357408166, 35
591, 27.99042282626033, 33
592, 28.037882078438997, 41
593, 28.085341330617666, 33
594, 28.132800582796335, 35
595, 28.180259834975004, 36
596, 28.227719087153673, 27
597, 28.275178339332342, 34
598, 28.32263759151101, 32
599, 28.37009684368968, 30
600, 28.41755609586835, 34
601, 28.465015348047018, 31
602, 28.512474600225687, 23
603, 28.559933852404356, 50
604, 28.607393104583025, 32
605, 28.654852356761694, 22
606, 28.702311608940363, 29
607, 28.749770861119032, 25
608, 28.7972301132977, 31
609, 28.84468936547637, 52
610, 28.89214861765504, 46
611, 28.939607869833708, 31
612, 28.987067122012377, 36
613, 29.034526374191046, 46
614, 29.081985626369715, 36
615, 29.129444878548384, 36
616, 29.176904130727053, 41
617, 29.22436338290572, 45
618, 29.27182263508439, 40
619, 29.31928188726306, 39
620, 29.36674113944173, 48
621, 29.414200391620398, 43
622, 29.461659643799067, 45
623, 29.509118895977736, 42
624, 29.556578148156404, 42
625, 29.604037400335073, 42
626, 29.651496652513742, 37
627, 29.69895590469241, 41
628, 29.74641515687108, 37
629, 29.79387440904975, 42
630, 29.84133366122842, 38
631, 29.888792913407087, 54
632, 29.936252165585756, 44
633, 29.983711417764425, 53
634, 30.031170669943094, 51
635, 30.078629922121763, 59
636, 30.126089174300432, 48
637, 30.1735484264791, 50
638, 30.22100767865777, 39
639, 30.26846693083644, 65
640, 30.315926183015108, 61
