Start Time, Wed Oct 18 10:53:05 GMT+0200 2023
Energy calibration,  Offset: -0.05799521133303642, Slope: 0.047459252178668976, Quadratic: 0
Live Time (s), 551.18
Real Time (s), 900
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
394, 18.64095014706254, 37
395, 18.68840939924121, 41
396, 18.735868651419878, 46
397, 18.783327903598547, 50
398, 18.830787155777216, 48
399, 18.878246407955885, 38
400, 18.925705660134554, 41
401, 18.973164912313223, 44
402, 19.020624164491892, 49
403, 19.06808341667056, 44
404, 19.11554266884923, 40
405, 19.1630019210279, 37
406, 19.210461173206568, 44
407, 19.257920425385237, 39
408, 19.305379677563906, 34
409, 19.352838929742575, 42
410, 19.400298181921244, 43
411, 19.447757434099913, 47
412, 19.49521668627858, 39
413, 19.54267593845725, 41
414, 19.59013519063592, 47
415, 19.63759444281459, 43
416, 19.685053694993258, 46
417, 19.732512947171926, 41
418, 19.779972199350595, 42
419, 19.827431451529264, 52
420, 19.874890703707933, 50
421, 19.922349955886602, 45
422, 19.96980920806527, 47
423, 20.01726846024394, 43
424, 20.06472771242261, 39
425, 20.11218696460128, 40
426, 20.159646216779947, 41
427, 20.207105468958616, 29
428, 20.254564721137285, 48
429, 20.302023973315954, 56
430, 20.349483225494623, 39
431, 20.396942477673292, 39
432, 20.44440172985196, 41
433, 20.49186098203063, 39
434, 20.5393202342093, 35
435, 20.586779486387968, 38
436, 20.634238738566637, 47
437, 20.681697990745306, 33
438, 20.729157242923975, 45
439, 20.776616495102644, 41
440, 20.824075747281313, 39
441, 20.871534999459982, 39
442, 20.91899425163865, 43
443, 20.96645350381732, 45
444, 21.01391275599599, 44
445, 21.061372008174658, 43
446, 21.108831260353327, 41
447, 21.156290512531996, 46
448, 21.203749764710665, 50
449, 21.251209016889334, 37
450, 21.298668269068003, 33
451, 21.34612752124667, 50
452, 21.39358677342534, 47
453, 21.44104602560401, 46
454, 21.48850527778268, 36
455, 21.535964529961348, 53
456, 21.583423782140017, 50
457, 21.630883034318686, 36
458, 21.678342286497355, 41
459, 21.725801538676023, 30
460, 21.773260790854692, 53
461, 21.82072004303336, 48
462, 21.86817929521203, 33
463, 21.9156385473907, 50
464, 21.96309779956937, 47
465, 22.010557051748037, 40
466, 22.058016303926706, 50
467, 22.105475556105375, 32
468, 22.152934808284044, 35
469, 22.200394060462713, 55
470, 22.247853312641382, 57
471, 22.29531256482005, 30
472, 22.34277181699872, 39
473, 22.39023106917739, 41
474, 22.437690321356058, 47
475, 22.485149573534727, 37
476, 22.532608825713396, 40
477, 22.580068077892065, 44
478, 22.627527330070734, 48
479, 22.674986582249403, 45
480, 22.722445834428072, 31
481, 22.76990508660674, 49
482, 22.81736433878541, 54
483, 22.86482359096408, 51
484, 22.912282843142748, 54
485, 22.959742095321417, 43
486, 23.007201347500086, 45
487, 23.054660599678755, 33
488, 23.102119851857424, 55
489, 23.149579104036093, 48
490, 23.19703835621476, 46
491, 23.24449760839343, 30
492, 23.2919568605721, 65
493, 23.33941611275077, 47
494, 23.386875364929438, 38
495, 23.434334617108107, 37
496, 23.481793869286776, 32
497, 23.529253121465445, 39
498, 23.576712373644114, 50
499, 23.624171625822783, 40
500, 23.67163087800145, 35
501, 23.71909013018012, 46
502, 23.76654938235879, 46
503, 23.81400863453746, 47
504, 23.861467886716127, 42
505, 23.908927138894796, 37
506, 23.956386391073465, 45
507, 24.003845643252134, 39
508, 24.051304895430803, 45
509, 24.098764147609472, 39
510, 24.14622339978814, 49
511, 24.19368265196681, 37
512, 24.24114190414548, 41
513, 24.288601156324148, 39
514, 24.336060408502817, 35
515, 24.383519660681486, 53
516, 24.430978912860155, 38
517, 24.478438165038824, 54
518, 24.525897417217493, 40
519, 24.573356669396162, 36
520, 24.62081592157483, 31
521, 24.6682751737535, 39
522, 24.71573442593217, 48
523, 24.763193678110838, 36
524, 24.810652930289507, 39
525, 24.858112182468176, 35
526, 24.905571434646845, 43
527, 24.953030686825514, 37
528, 25.000489939004183, 47
529, 25.047949191182852, 50
530, 25.09540844336152, 50
531, 25.14286769554019, 38
532, 25.19032694771886, 34
533, 25.237786199897528, 54
534, 25.285245452076197, 43
535, 25.332704704254866, 39
536, 25.380163956433535, 42
537, 25.427623208612204, 37
538, 25.475082460790873, 36
539, 25.52254171296954, 54
540, 25.57000096514821, 46
541, 25.61746021732688, 35
542, 25.66491946950555, 40
543, 25.712378721684217, 39
544, 25.759837973862886, 42
545, 25.807297226041555, 43
546, 25.854756478220224, 41
547, 25.902215730398893, 48
548, 25.949674982577562, 51
549, 25.99713423475623, 49
550, 26.0445934869349, 48
551, 26.09205273911357, 45
552, 26.13951199129224, 35
553, 26.186971243470907, 41
554, 26.234430495649576, 38
555, 26.281889747828245, 36
556, 26.329349000006914, 42
557, 26.376808252185583, 29
558, 26.424267504364252, 33
559, 26.47172675654292, 31
560, 26.51918600872159, 35
561, 26.56664526090026, 32
562, 26.614104513078928, 29
563, 26.661563765257597, 40
564, 26.709023017436266, 41
565, 26.756482269614935, 43
566, 26.803941521793604, 39
567, 26.851400773972273, 44
568, 26.898860026150942, 39
569, 26.94631927832961, 41
570, 26.99377853050828, 41
571, 27.04123778268695, 39
572, 27.088697034865618, 47
573, 27.136156287044287, 38
574, 27.183615539222956, 41
575, 27.231074791401625, 37
576, 27.278534043580294, 40
577, 27.325993295758963, 31
578, 27.37345254793763, 38
579, 27.4209118001163, 31
580, 27.46837105229497, 37
581, 27.51583030447364, 42
582, 27.563289556652308, 43
583, 27.610748808830976, 39
584, 27.658208061009645, 37
585, 27.705667313188314, 35
586, 27.753126565366983, 45
587, 27.800585817545652, 39
588, 27.84804506972432, 39
589, 27.89550432190299, 39
590, 27.94296357408166, 41
591, 27.99042282626033, 39
592, 28.037882078438997, 47
593, 28.085341330617666, 40
594, 28.132800582796335, 48
595, 28.180259834975004, 29
596, 28.227719087153673, 34
597, 28.275178339332342, 46
598, 28.32263759151101, 48
599, 28.37009684368968, 31
600, 28.41755609586835, 35
601, 28.465015348047018, 35
602, 28.512474600225687, 30
603, 28.559933852404356, 26
604, 28.607393104583025, 37
605, 28.654852356761694, 38
